o_order_id,o_customer_sk,weekday,date,store
308176,3378,"Wednesday","2012-04-04",8
308177,276,"Wednesday","2013-02-27",2
308178,4924,"Tuesday","2013-07-16",1
308179,1475,"Tuesday","2012-02-14",3
308180,1689,"Saturday","2012-09-29",4
308181,2973,"Tuesday","2013-01-08",5
308182,1015,"Sunday","2012-12-30",3
308183,5623,"Saturday","2013-11-16",10
308184,2089,"Wednesday","2013-08-21",6
308185,4412,"Monday","2012-06-11",3
308186,666,"Wednesday","2013-05-29",1
308187,3583,"Friday","2013-02-15",3
308188,1391,"Wednesday","2013-04-24",8
308189,1197,"Monday","2012-07-30",3
308190,3417,"Friday","2013-05-24",7
308191,4404,"Wednesday","2013-01-23",1
308192,691,"Wednesday","2013-09-25",7
308193,6553,"Wednesday","2012-08-15",10
308194,3218,"Tuesday","2012-07-03",7
308195,1008,"Sunday","2012-12-30",9
308196,2218,"Tuesday","2012-07-24",11
308197,4427,"Thursday","2012-11-22",8
308198,1640,"Monday","2013-11-11",6
308199,3359,"Saturday","2012-09-08",7
308200,1641,"Saturday","2013-06-01",6
308201,6810,"Thursday","2012-11-01",10
308202,5737,"Thursday","2013-07-25",10
308203,298,"Thursday","2012-05-31",10
308204,6371,"Friday","2013-11-29",2
308205,1899,"Wednesday","2012-02-29",6
308206,3966,"Wednesday","2012-02-29",11
308207,1759,"Wednesday","2012-08-22",3
308208,5670,"Wednesday","2012-12-12",1
308209,5021,"Tuesday","2013-12-24",3
308210,2295,"Tuesday","2013-03-19",6
308211,5014,"Wednesday","2013-05-29",3
308212,1825,"Thursday","2013-05-30",5
308213,814,"Wednesday","2012-02-08",9
308214,4297,"Saturday","2013-11-16",11
308215,830,"Wednesday","2013-05-08",7
308216,5025,"Tuesday","2012-05-22",8
308217,479,"Thursday","2012-09-20",6
308218,6554,"Thursday","2013-10-24",1
308219,3175,"Saturday","2012-08-11",5
308220,1084,"Wednesday","2013-03-06",10
308221,3486,"Tuesday","2012-03-27",2
308222,4462,"Friday","2013-08-30",3
308223,4016,"Wednesday","2012-04-25",4
308224,2147,"Monday","2012-10-01",9
308225,1180,"Sunday","2013-11-03",6
308226,1480,"Tuesday","2012-10-30",2
308227,4702,"Wednesday","2013-01-30",7
308228,1875,"Thursday","2012-07-12",10
308229,3508,"Wednesday","2013-08-07",4
308230,2151,"Monday","2012-01-02",9
308231,1127,"Saturday","2012-06-02",1
308232,977,"Tuesday","2013-05-21",9
308233,2658,"Tuesday","2012-08-28",2
308234,5054,"Thursday","2012-02-16",5
308235,7036,"Monday","2013-05-06",4
308236,3338,"Friday","2013-05-31",3
308237,3063,"Wednesday","2012-07-25",11
308238,2342,"Monday","2012-07-02",4
308239,5044,"Friday","2013-09-20",4
308240,1741,"Tuesday","2012-01-03",4
308241,3319,"Sunday","2013-04-07",9
308242,522,"Monday","2012-04-09",8
308243,2161,"Wednesday","2012-03-14",10
308244,1503,"Tuesday","2012-10-02",10
308245,4100,"Tuesday","2012-10-16",4
308246,3805,"Friday","2012-05-04",2
308247,4451,"Tuesday","2013-10-22",1
308248,4097,"Monday","2012-10-15",6
308249,5527,"Tuesday","2012-05-01",5
308250,3289,"Tuesday","2012-08-28",2
308251,6049,"Tuesday","2013-09-17",7
308252,2136,"Friday","2013-07-26",8
308253,614,"Tuesday","2012-09-11",9
308254,5545,"Wednesday","2012-05-23",3
308255,3668,"Tuesday","2012-07-17",11
308256,1457,"Tuesday","2012-05-22",4
308257,3978,"Wednesday","2012-05-16",2
308258,2627,"Wednesday","2013-11-20",1
308259,620,"Friday","2013-06-14",6
308260,4297,"Wednesday","2012-04-11",6
308261,4830,"Monday","2012-04-30",2
308262,2513,"Thursday","2013-04-25",10
308263,623,"Tuesday","2012-09-18",7
308264,3765,"Thursday","2013-03-28",1
308265,3618,"Friday","2012-09-21",5
308266,6403,"Wednesday","2013-03-20",11
308267,2189,"Wednesday","2013-01-30",3
308268,5660,"Monday","2013-01-21",10
308269,1038,"Tuesday","2012-04-17",10
308270,5300,"Friday","2013-02-22",9
308271,1624,"Saturday","2012-08-11",8
308272,2490,"Tuesday","2012-01-17",4
308273,3599,"Friday","2013-02-22",11
308274,5583,"Wednesday","2012-06-20",1
308275,2198,"Wednesday","2013-04-10",3
308276,5706,"Friday","2013-07-05",7
308277,2236,"Thursday","2012-08-30",1
308278,5940,"Wednesday","2012-03-14",3
308279,6805,"Wednesday","2013-07-17",10
308280,7061,"Friday","2012-04-13",9
308281,5437,"Wednesday","2012-04-11",10
308282,5440,"Thursday","2013-04-25",1
308283,6583,"Wednesday","2013-03-13",11
308284,1498,"Thursday","2012-03-15",5
308285,6318,"Friday","2013-04-26",9
308286,3424,"Monday","2012-03-05",8
308287,5980,"Monday","2012-10-22",7
308288,2755,"Thursday","2012-02-23",8
308289,3716,"Friday","2013-05-31",4
308290,79,"Monday","2012-07-30",6
308291,5744,"Tuesday","2012-06-12",8
308292,570,"Sunday","2012-03-04",3
308293,5955,"Thursday","2012-08-09",3
308294,978,"Wednesday","2013-04-03",6
308295,835,"Wednesday","2012-07-11",8
308296,3378,"Thursday","2013-07-18",8
308297,60,"Wednesday","2012-06-06",6
308298,1506,"Wednesday","2012-06-27",6
308299,4083,"Thursday","2012-01-26",2
308300,4760,"Thursday","2013-08-29",4
308301,3561,"Wednesday","2013-06-12",7
308302,6335,"Wednesday","2013-07-03",4
308303,4936,"Friday","2012-08-31",2
308304,6697,"Tuesday","2013-04-09",7
308305,3227,"Tuesday","2012-10-30",8
308306,1828,"Tuesday","2013-08-13",7
308307,610,"Tuesday","2013-05-14",2
308308,3739,"Tuesday","2012-01-17",8
308309,6889,"Thursday","2013-12-26",8
308310,1418,"Friday","2012-11-23",6
308311,2285,"Friday","2012-02-24",1
308312,6407,"Thursday","2012-07-26",1
308313,5055,"Friday","2012-11-23",9
308314,5316,"Thursday","2013-07-04",3
308315,6064,"Wednesday","2012-05-09",5
308316,6355,"Wednesday","2013-05-22",5
308317,1653,"Tuesday","2012-08-28",2
308318,6262,"Tuesday","2012-11-06",6
308319,2991,"Wednesday","2013-01-02",1
308320,5842,"Tuesday","2013-01-15",6
308321,2174,"Wednesday","2013-10-30",6
308322,1430,"Friday","2013-12-27",11
308323,962,"Wednesday","2013-04-03",9
308324,2469,"Wednesday","2012-01-25",9
308325,4821,"Friday","2013-09-27",5
308326,4644,"Monday","2012-05-14",1
308327,3947,"Thursday","2012-12-13",3
308328,298,"Thursday","2013-10-10",10
308329,1235,"Monday","2012-06-04",1
308330,1555,"Friday","2012-06-01",7
308331,5456,"Tuesday","2012-10-09",3
308332,146,"Tuesday","2013-11-26",11
308333,1675,"Wednesday","2013-03-27",10
308334,4004,"Tuesday","2013-11-12",10
308335,6458,"Friday","2013-04-05",1
308336,405,"Monday","2012-04-02",1
308337,2623,"Monday","2013-01-14",3
308338,142,"Tuesday","2013-06-18",5
308339,6720,"Saturday","2013-05-11",6
308340,3847,"Wednesday","2012-05-23",10
308341,914,"Wednesday","2013-01-23",10
308342,748,"Wednesday","2013-10-02",1
308343,3805,"Friday","2012-11-16",5
308344,3172,"Wednesday","2012-03-28",1
308345,2978,"Sunday","2012-12-02",11
308346,2125,"Monday","2012-08-06",2
308347,3363,"Thursday","2012-02-02",5
308348,3565,"Saturday","2012-05-26",4
308349,5457,"Friday","2013-02-01",11
308350,5513,"Tuesday","2012-11-20",9
308351,4153,"Thursday","2012-09-13",10
308352,6969,"Tuesday","2012-06-19",9
308353,1591,"Tuesday","2013-12-24",11
308354,188,"Wednesday","2012-06-20",1
308355,2570,"Monday","2012-05-14",11
308356,2708,"Wednesday","2013-01-02",10
308357,1336,"Sunday","2012-08-26",1
308358,3868,"Tuesday","2013-11-26",8
308359,1098,"Friday","2012-07-13",10
308360,3366,"Thursday","2013-12-19",2
308361,3318,"Monday","2012-03-19",5
308362,6640,"Wednesday","2013-05-08",5
308363,1290,"Tuesday","2012-04-10",3
308364,5584,"Thursday","2013-11-14",7
308365,1711,"Wednesday","2012-01-18",2
308366,5932,"Friday","2012-07-27",11
308367,4646,"Wednesday","2012-04-25",9
308368,330,"Wednesday","2012-09-26",5
308369,6333,"Tuesday","2012-10-02",2
308370,454,"Wednesday","2013-11-06",11
308371,5070,"Thursday","2013-11-21",9
308372,6107,"Wednesday","2013-03-20",8
308373,658,"Tuesday","2012-09-18",7
308374,2300,"Friday","2013-11-22",1
308375,6979,"Tuesday","2012-07-17",6
308376,5033,"Saturday","2013-04-13",9
308377,4294,"Thursday","2013-09-19",11
308378,1889,"Wednesday","2012-08-22",7
308379,6445,"Wednesday","2012-08-22",4
308380,3137,"Tuesday","2012-06-26",6
308381,5498,"Wednesday","2012-02-01",8
308382,1748,"Wednesday","2013-03-06",7
308383,6238,"Saturday","2013-01-19",1
308384,4142,"Thursday","2012-05-17",8
308385,4262,"Thursday","2012-03-01",7
308386,5357,"Monday","2012-05-21",11
308387,2537,"Wednesday","2013-07-31",7
308388,4568,"Sunday","2012-06-10",1
308389,3005,"Saturday","2012-12-29",6
308390,5788,"Wednesday","2013-08-28",5
308391,4342,"Friday","2012-02-24",3
308392,6595,"Wednesday","2012-03-07",9
308393,4149,"Wednesday","2012-10-03",1
308394,6810,"Tuesday","2013-01-29",10
308395,3476,"Friday","2013-04-26",9
308396,6733,"Wednesday","2013-09-18",7
308397,829,"Thursday","2013-02-07",9
308398,1521,"Monday","2012-10-08",8
308399,5903,"Thursday","2013-08-15",1
308400,4865,"Wednesday","2013-06-05",1
308401,6988,"Monday","2012-03-12",3
308402,3572,"Wednesday","2012-08-22",2
308403,3666,"Thursday","2013-07-11",10
308404,4494,"Monday","2013-09-16",7
308405,6156,"Thursday","2012-07-26",4
308406,503,"Monday","2012-12-24",2
308407,6145,"Thursday","2012-05-24",8
308408,3511,"Thursday","2012-08-02",4
308409,2693,"Wednesday","2013-01-09",6
308410,2426,"Monday","2012-11-26",4
308411,3028,"Wednesday","2013-08-28",4
308412,2018,"Wednesday","2013-05-15",8
308413,1950,"Friday","2013-11-22",4
308414,5303,"Sunday","2013-10-20",11
308415,1709,"Friday","2013-07-12",6
308416,4156,"Wednesday","2012-08-08",8
308417,769,"Sunday","2013-02-03",5
308418,2166,"Tuesday","2013-12-10",8
308419,892,"Wednesday","2013-12-18",1
308420,3201,"Monday","2013-01-21",9
308421,3002,"Sunday","2013-10-27",5
308422,658,"Monday","2012-07-02",5
308423,6926,"Wednesday","2012-05-23",1
308424,6951,"Thursday","2013-03-21",4
308425,2511,"Wednesday","2012-07-04",4
308426,6840,"Wednesday","2012-03-28",5
308427,3407,"Tuesday","2013-05-21",8
308428,5769,"Wednesday","2012-09-26",7
308429,2151,"Wednesday","2013-04-17",6
308430,494,"Monday","2012-05-21",6
308431,2458,"Wednesday","2013-10-30",10
308432,1831,"Friday","2012-08-03",6
308433,2686,"Wednesday","2013-12-04",1
308434,3626,"Monday","2013-09-16",7
308435,2752,"Saturday","2013-06-15",3
308436,2624,"Wednesday","2012-04-04",1
308437,5730,"Thursday","2012-12-06",3
308438,3637,"Thursday","2013-01-03",8
308439,6385,"Tuesday","2012-09-25",6
308440,4878,"Tuesday","2012-01-10",7
308441,1484,"Thursday","2013-03-07",3
308442,3355,"Wednesday","2012-10-10",7
308443,1521,"Thursday","2012-12-13",3
308444,564,"Wednesday","2013-09-18",1
308445,7026,"Thursday","2013-08-22",11
308446,548,"Tuesday","2012-07-24",8
308447,3066,"Tuesday","2013-10-29",9
308448,1165,"Thursday","2013-05-23",7
308449,1976,"Monday","2013-04-29",2
308450,2315,"Wednesday","2012-05-30",7
308451,5686,"Monday","2013-10-28",10
308452,3237,"Tuesday","2013-08-27",7
308453,3410,"Thursday","2013-05-02",9
308454,5649,"Wednesday","2013-02-13",1
308455,4157,"Monday","2012-05-07",3
308456,2451,"Monday","2013-02-04",3
308457,1568,"Wednesday","2013-09-18",7
308458,4508,"Thursday","2012-11-22",1
308459,4203,"Wednesday","2012-05-02",5
308460,4661,"Friday","2013-05-03",2
308461,879,"Friday","2012-12-14",4
308462,2855,"Wednesday","2013-07-17",11
308463,6851,"Tuesday","2013-04-09",5
308464,6578,"Saturday","2012-09-08",2
308465,2099,"Tuesday","2013-04-02",11
308466,6597,"Monday","2012-02-13",8
308467,2402,"Thursday","2013-12-26",10
308468,1013,"Tuesday","2013-10-15",3
308469,2643,"Thursday","2012-04-05",10
308470,7001,"Tuesday","2013-08-06",1
308471,3770,"Tuesday","2012-09-04",9
308472,879,"Tuesday","2012-10-02",5
308473,1408,"Thursday","2013-10-24",5
308474,2351,"Thursday","2012-08-02",1
308475,1050,"Wednesday","2013-07-10",8
308476,3956,"Friday","2013-04-05",1
308477,3925,"Thursday","2013-08-22",7
308478,1470,"Friday","2013-10-18",6
308479,2523,"Thursday","2012-08-23",7
308480,1473,"Thursday","2012-08-30",5
308481,5357,"Thursday","2012-03-29",4
308482,3573,"Thursday","2013-05-09",7
308483,5216,"Wednesday","2012-10-17",10
308484,568,"Wednesday","2013-09-11",9
308485,2909,"Wednesday","2013-03-27",6
308486,3547,"Wednesday","2012-07-11",10
308487,493,"Wednesday","2013-09-04",1
308488,6780,"Wednesday","2012-06-13",9
308489,246,"Thursday","2012-05-24",2
308490,2068,"Thursday","2013-06-06",4
308491,1967,"Friday","2013-05-24",3
308492,4800,"Wednesday","2012-07-25",6
308493,6750,"Friday","2012-10-05",1
308494,4584,"Wednesday","2013-02-13",1
308495,6642,"Saturday","2013-10-12",6
308496,4940,"Monday","2013-04-22",2
308497,5511,"Saturday","2012-09-22",6
308498,4357,"Wednesday","2013-11-06",2
308499,956,"Wednesday","2013-05-22",3
308500,2445,"Wednesday","2012-09-26",4
308501,6159,"Monday","2013-12-09",10
308502,2072,"Thursday","2013-06-13",1
308503,2742,"Wednesday","2012-04-18",5
308504,4935,"Wednesday","2013-04-24",2
308505,4322,"Wednesday","2012-04-04",6
308506,6829,"Wednesday","2013-04-10",7
308507,3991,"Tuesday","2013-05-07",10
308508,3832,"Wednesday","2013-08-14",3
308509,1219,"Tuesday","2013-12-10",1
308510,5763,"Friday","2012-01-13",9
308511,3496,"Wednesday","2013-03-27",8
308512,1367,"Saturday","2012-06-02",6
308513,307,"Wednesday","2013-04-10",9
308514,6019,"Wednesday","2013-09-18",1
308515,2198,"Wednesday","2012-01-25",3
308516,5368,"Friday","2013-07-12",1
308517,5428,"Thursday","2013-09-12",10
308518,4777,"Thursday","2012-11-01",7
308519,1997,"Thursday","2012-03-08",4
308520,2762,"Monday","2012-12-24",8
308521,6716,"Friday","2012-07-20",1
308522,2859,"Wednesday","2012-05-16",5
308523,164,"Wednesday","2012-03-21",4
308524,5560,"Wednesday","2012-09-12",9
308525,5819,"Thursday","2012-05-17",2
308526,2900,"Monday","2012-11-05",1
308527,1927,"Friday","2012-08-24",1
308528,2249,"Tuesday","2012-09-04",5
308529,1020,"Wednesday","2013-08-14",1
308530,4191,"Wednesday","2012-03-14",10
308531,917,"Saturday","2013-06-29",2
308532,3615,"Wednesday","2012-11-28",1
308533,4469,"Thursday","2012-01-05",3
308534,1177,"Tuesday","2012-12-18",8
308535,2198,"Wednesday","2013-01-09",8
308536,6720,"Wednesday","2013-03-06",8
308537,2460,"Thursday","2012-10-11",11
308538,110,"Friday","2013-02-22",9
308539,1826,"Wednesday","2013-11-06",10
308540,687,"Monday","2012-09-03",9
308541,241,"Thursday","2013-08-22",11
308542,4360,"Wednesday","2013-10-09",10
308543,4064,"Thursday","2012-08-16",1
308544,6912,"Sunday","2013-04-14",3
308545,3228,"Tuesday","2012-07-24",11
308546,5852,"Tuesday","2013-08-27",9
308547,2568,"Friday","2013-05-31",1
308548,2783,"Friday","2012-12-28",1
308549,6363,"Wednesday","2013-01-09",10
308550,2246,"Thursday","2013-01-10",6
308551,592,"Wednesday","2013-12-18",1
308552,2537,"Wednesday","2013-09-11",8
308553,5144,"Thursday","2013-01-24",7
308554,2045,"Monday","2013-01-21",5
308555,1729,"Tuesday","2012-03-20",5
308556,6423,"Wednesday","2013-03-20",2
308557,4652,"Thursday","2013-08-15",2
308558,3913,"Thursday","2013-01-31",1
308559,4543,"Friday","2013-05-10",11
308560,2216,"Wednesday","2012-12-19",1
308561,6668,"Saturday","2013-01-19",6
308562,6532,"Friday","2013-05-03",6
308563,3927,"Wednesday","2013-09-04",6
308564,5308,"Thursday","2012-10-18",7
308565,4740,"Thursday","2012-02-09",9
308566,4482,"Tuesday","2012-06-19",7
308567,4130,"Monday","2013-05-13",10
308568,5220,"Thursday","2013-09-12",11
308569,5533,"Monday","2012-08-06",5
308570,2626,"Thursday","2012-07-26",11
308571,3735,"Tuesday","2013-12-10",9
308572,6198,"Tuesday","2013-07-16",4
308573,633,"Thursday","2013-08-15",9
308574,3510,"Thursday","2013-03-21",8
308575,4633,"Saturday","2013-07-06",6
308576,4647,"Monday","2012-09-17",1
308577,5439,"Tuesday","2012-11-20",5
308578,3364,"Monday","2012-12-17",2
308579,754,"Saturday","2012-09-08",4
308580,3427,"Tuesday","2012-08-28",8
308581,5615,"Wednesday","2013-03-06",11
308582,282,"Tuesday","2013-09-24",10
308583,5920,"Saturday","2013-01-19",4
308584,376,"Friday","2013-05-31",2
308585,1495,"Thursday","2012-08-30",3
308586,4849,"Friday","2012-09-21",1
308587,2003,"Thursday","2012-06-14",10
308588,51,"Sunday","2013-08-18",10
308589,4921,"Thursday","2012-06-14",10
308590,1950,"Tuesday","2013-10-08",8
308591,6837,"Tuesday","2012-04-03",6
308592,709,"Monday","2013-11-04",4
308593,5419,"Thursday","2012-08-09",3
308594,1460,"Friday","2012-08-31",6
308595,4074,"Friday","2012-01-06",7
308596,2017,"Monday","2013-11-04",4
308597,3668,"Wednesday","2012-07-18",11
308598,6084,"Wednesday","2013-09-04",6
308599,5138,"Tuesday","2013-06-04",9
308600,1480,"Monday","2012-08-20",4
308601,4260,"Wednesday","2013-12-11",2
308602,3915,"Wednesday","2012-08-08",8
308603,2533,"Wednesday","2013-09-18",9
308604,4718,"Wednesday","2012-11-14",4
308605,2519,"Friday","2013-04-19",2
308606,281,"Thursday","2012-05-03",7
308607,2596,"Friday","2012-11-16",2
308608,1497,"Tuesday","2013-11-05",4
308609,2992,"Sunday","2013-09-08",1
308610,895,"Wednesday","2012-04-04",11
308611,5724,"Wednesday","2013-11-27",5
308612,4485,"Wednesday","2013-05-01",3
308613,5282,"Wednesday","2012-05-16",9
308614,6344,"Wednesday","2012-05-30",5
308615,6611,"Monday","2013-04-01",2
308616,2873,"Thursday","2013-06-20",11
308617,412,"Monday","2013-10-14",10
308618,3812,"Wednesday","2013-11-20",1
308619,4899,"Wednesday","2013-08-28",11
308620,5718,"Wednesday","2012-10-31",11
308621,1694,"Saturday","2012-12-29",10
308622,4261,"Wednesday","2012-02-01",11
308623,1676,"Thursday","2012-07-26",6
308624,1365,"Tuesday","2013-10-22",7
308625,5668,"Friday","2013-07-12",4
308626,3770,"Wednesday","2012-06-27",3
308627,3668,"Friday","2013-10-11",2
308628,4275,"Thursday","2013-11-14",6
308629,2350,"Monday","2012-12-10",10
308630,2372,"Tuesday","2013-02-12",5
308631,1610,"Wednesday","2013-09-18",7
308632,4950,"Tuesday","2013-05-28",5
308633,434,"Thursday","2012-04-19",11
308634,4169,"Friday","2013-12-20",6
308635,2536,"Wednesday","2013-02-13",5
308636,178,"Tuesday","2012-11-27",1
308637,3711,"Wednesday","2012-11-28",6
308638,5106,"Tuesday","2013-09-10",5
308639,3269,"Wednesday","2012-02-29",8
308640,6873,"Tuesday","2012-02-14",8
308641,140,"Wednesday","2013-07-10",8
308642,3017,"Wednesday","2013-05-08",10
308643,3092,"Saturday","2013-06-01",7
308644,6869,"Wednesday","2012-08-01",11
308645,4277,"Wednesday","2012-05-09",9
308646,5231,"Wednesday","2012-09-19",2
308647,2941,"Friday","2013-02-22",8
308648,652,"Friday","2012-03-30",11
308649,519,"Wednesday","2013-03-20",11
308650,1492,"Saturday","2012-11-24",1
308651,5866,"Tuesday","2012-03-20",7
308652,1885,"Thursday","2012-02-02",3
308653,3317,"Monday","2012-10-15",9
308654,6214,"Wednesday","2012-05-02",2
308655,6551,"Tuesday","2013-06-18",10
308656,4978,"Wednesday","2013-10-16",2
308657,6127,"Monday","2012-06-25",5
308658,6450,"Wednesday","2012-08-01",4
308659,5824,"Monday","2012-08-06",10
308660,316,"Wednesday","2012-01-04",3
308661,337,"Wednesday","2012-02-15",9
308662,1517,"Sunday","2012-07-22",1
308663,2621,"Saturday","2013-06-08",8
308664,3249,"Tuesday","2013-02-19",3
308665,1227,"Wednesday","2012-07-25",7
308666,196,"Tuesday","2013-11-19",2
308667,3811,"Friday","2013-03-15",2
308668,4852,"Saturday","2013-09-14",5
308669,2758,"Tuesday","2012-02-28",2
308670,2143,"Thursday","2013-02-07",9
308671,6614,"Tuesday","2012-08-28",10
308672,1407,"Wednesday","2012-02-29",4
308673,1699,"Friday","2013-07-19",11
308674,6714,"Thursday","2013-10-10",11
308675,6983,"Tuesday","2013-05-07",1
308676,6820,"Monday","2012-09-17",7
308677,2986,"Friday","2013-11-22",4
308678,5018,"Tuesday","2012-07-31",2
308679,2980,"Wednesday","2013-08-28",5
308680,3657,"Wednesday","2012-02-08",8
308681,1114,"Wednesday","2013-01-16",8
308682,5908,"Tuesday","2012-10-09",3
308683,1329,"Wednesday","2012-11-14",4
308684,6242,"Wednesday","2013-03-27",7
308685,6926,"Monday","2013-01-28",6
308686,4735,"Thursday","2012-02-09",9
308687,5255,"Monday","2013-09-30",3
308688,3750,"Thursday","2012-07-19",11
308689,1696,"Monday","2012-09-17",5
308690,5670,"Saturday","2013-06-01",11
308691,4105,"Wednesday","2013-06-26",11
308692,2913,"Sunday","2012-10-14",11
308693,3978,"Tuesday","2013-06-18",3
308694,1984,"Sunday","2012-07-29",2
308695,3596,"Wednesday","2013-11-06",6
308696,5501,"Thursday","2012-09-27",8
308697,6373,"Tuesday","2013-03-19",6
308698,3849,"Monday","2013-09-09",9
308699,2620,"Wednesday","2012-10-17",5
308700,5236,"Tuesday","2012-06-05",1
308701,1691,"Wednesday","2013-05-08",1
308702,5659,"Friday","2013-01-25",10
308703,165,"Wednesday","2012-09-19",11
308704,952,"Wednesday","2012-12-26",9
308705,810,"Saturday","2012-05-05",2
308706,6577,"Saturday","2012-09-22",10
308707,5661,"Tuesday","2013-11-19",11
308708,2777,"Monday","2012-04-23",9
308709,6224,"Saturday","2012-01-14",1
308710,4187,"Friday","2012-05-04",2
308711,4082,"Friday","2013-06-07",2
308712,1231,"Friday","2013-01-18",3
308713,4551,"Wednesday","2012-07-04",6
308714,1257,"Tuesday","2012-05-08",7
308715,5203,"Wednesday","2013-12-18",5
308716,5903,"Wednesday","2013-05-08",11
308717,1762,"Wednesday","2013-08-14",6
308718,4547,"Monday","2012-03-12",3
308719,122,"Monday","2012-12-03",4
308720,1655,"Tuesday","2012-07-31",5
308721,2314,"Wednesday","2013-01-09",6
308722,2678,"Sunday","2013-04-07",1
308723,823,"Thursday","2012-07-12",9
308724,2730,"Monday","2013-12-02",7
308725,1815,"Wednesday","2013-09-18",5
308726,1919,"Thursday","2012-11-01",9
308727,4846,"Wednesday","2013-09-04",11
308728,5681,"Friday","2012-10-05",7
308729,3324,"Wednesday","2012-09-19",10
308730,6217,"Monday","2013-01-14",11
308731,2114,"Wednesday","2013-06-12",11
308732,5141,"Wednesday","2013-10-30",1
308733,142,"Thursday","2012-03-22",6
308734,161,"Monday","2012-08-13",7
308735,1485,"Friday","2013-10-18",1
308736,3013,"Friday","2012-11-30",10
308737,3781,"Wednesday","2012-10-17",5
308738,6247,"Monday","2012-07-16",9
308739,1523,"Saturday","2013-03-16",2
308740,6382,"Wednesday","2012-03-28",9
308741,2258,"Thursday","2012-11-01",6
308742,4550,"Monday","2012-11-12",7
308743,1328,"Tuesday","2013-08-06",5
308744,1180,"Sunday","2012-09-09",1
308745,2546,"Tuesday","2013-09-17",7
308746,3818,"Thursday","2013-01-17",11
308747,4253,"Monday","2013-02-04",10
308748,4724,"Friday","2012-05-18",8
308749,4974,"Tuesday","2013-06-11",7
308750,1977,"Saturday","2012-08-11",8
308751,5914,"Wednesday","2013-02-20",7
308752,5712,"Thursday","2012-11-15",10
308753,1010,"Thursday","2013-01-24",10
308754,1047,"Saturday","2012-05-19",6
308755,6933,"Tuesday","2013-03-05",6
308756,3948,"Monday","2013-11-11",1
308757,3391,"Wednesday","2013-12-11",9
308758,2273,"Thursday","2013-07-25",2
308759,2865,"Tuesday","2013-12-03",7
308760,1613,"Tuesday","2012-08-14",9
308761,6131,"Wednesday","2012-11-14",8
308762,2641,"Saturday","2012-01-28",6
308763,3785,"Tuesday","2013-08-27",9
308764,3927,"Tuesday","2012-02-07",6
308765,803,"Tuesday","2013-03-12",2
308766,1609,"Wednesday","2012-07-18",3
308767,1289,"Thursday","2012-06-07",9
308768,943,"Wednesday","2012-10-10",7
308769,6637,"Wednesday","2012-03-28",11
308770,2094,"Thursday","2013-07-04",9
308771,3154,"Wednesday","2012-11-07",6
308772,5575,"Monday","2013-02-04",3
308773,5266,"Friday","2012-11-09",11
308774,3712,"Friday","2013-06-14",2
308775,2106,"Sunday","2012-01-08",4
308776,3036,"Wednesday","2012-08-08",1
308777,4829,"Wednesday","2013-02-13",1
308778,3978,"Friday","2012-02-17",7
308779,455,"Monday","2012-09-10",8
308780,4727,"Tuesday","2013-08-06",11
308781,822,"Wednesday","2013-05-29",1
308782,3485,"Wednesday","2012-09-19",7
308783,2362,"Tuesday","2013-02-05",10
308784,5960,"Friday","2012-06-29",1
308785,474,"Tuesday","2012-05-22",3
308786,1853,"Friday","2013-01-18",2
308787,5689,"Thursday","2012-04-12",5
308788,4084,"Wednesday","2012-03-28",1
308789,4504,"Monday","2013-07-15",8
308790,4341,"Tuesday","2012-08-28",5
308791,4347,"Monday","2012-03-05",4
308792,4240,"Wednesday","2012-12-05",7
308793,1212,"Thursday","2012-05-10",5
308794,1777,"Wednesday","2013-05-15",9
308795,5080,"Tuesday","2013-11-19",10
308796,5571,"Sunday","2013-09-22",3
308797,6156,"Friday","2013-10-11",8
308798,4762,"Tuesday","2013-02-19",9
308799,785,"Wednesday","2013-02-06",8
308800,5382,"Wednesday","2012-01-11",1
308801,2273,"Friday","2013-05-10",6
308802,3839,"Wednesday","2013-01-16",8
308803,6497,"Thursday","2013-05-16",5
308804,875,"Thursday","2013-07-11",1
308805,3873,"Wednesday","2013-01-16",8
308806,3916,"Wednesday","2013-06-12",10
308807,794,"Tuesday","2012-12-11",11
308808,6188,"Friday","2013-01-25",7
308809,3464,"Tuesday","2013-02-05",11
308810,3720,"Friday","2013-08-02",5
308811,6187,"Saturday","2013-06-29",7
308812,5849,"Friday","2013-10-04",2
308813,4254,"Friday","2012-05-11",5
308814,3823,"Sunday","2012-09-30",5
308815,5843,"Thursday","2012-08-09",3
308816,4333,"Wednesday","2012-01-04",4
308817,6630,"Tuesday","2013-12-03",2
308818,4310,"Friday","2013-11-29",1
308819,6988,"Thursday","2013-10-10",8
308820,1108,"Friday","2013-06-21",1
308821,3778,"Tuesday","2012-10-16",6
308822,5142,"Monday","2012-09-24",8
308823,4584,"Tuesday","2012-07-10",4
308824,226,"Thursday","2013-05-23",5
308825,2792,"Tuesday","2013-05-28",8
308826,1788,"Thursday","2012-02-16",1
308827,126,"Tuesday","2012-11-13",4
308828,3480,"Wednesday","2012-10-17",10
308829,4320,"Thursday","2013-03-14",3
308830,5172,"Saturday","2012-11-24",4
308831,5784,"Friday","2012-11-30",1
308832,1921,"Monday","2013-12-09",10
308833,6901,"Sunday","2012-10-07",5
308834,5516,"Tuesday","2013-01-29",5
308835,6213,"Monday","2012-08-27",4
308836,2287,"Tuesday","2013-10-29",8
